Timestamp,0x3,0x4,0x5,0x6,0x7,0xb,0xc,0xd,0xe,0xf,0x11,0x13,0x15,0x1c,0x1f,0x21,0x23,0x2f,0x30,0x31,0x34,0x41,0x42,0x44,0x45,0x47,0x49,0x4a,0x4c,0x51,0x55,0x56,0x59,
2025-06-02 20:12:58.045111,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.072599,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.102143,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.133898,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.162563,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.192276,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.221174,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.250127,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.283768,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.321078,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.356612,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.384954,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.413559,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.439926,512,27.058823529411764,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.469607,512,27.450980392156865,72,-98.953125,-99.0390625,33,740.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.500345,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,14.5,40,12.549019607843137,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.532935,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.566467,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,172.16,5,532,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.601648,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.629036,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.660839,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.689374,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.716127,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.749282,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.446,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.777752,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.47,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.807862,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.47,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.836607,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.47,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.874631,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.47,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.912838,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.47,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
2025-06-02 20:12:58.939004,512,27.450980392156865,72,-98.953125,-99.0390625,32,738.5,0,15.5,40,12.941176470588237,3,170.88,7,533,0,2950,52.156862745098046,255,13863,0.997802734375,262144,13.47,1.012054443359375,3.5294117647058822,13.725490196078432,15.294117647058824,7.8431372549019605,4.313725490196078,1,-99.0,-99.0,3080,
